"CustomerID","Gender","Age","ResCountry"
9828,"female",29,"France"
9829,"male",38,"UK"
9830,"male",28,"UK"
9831,"male",54,"Belgium"
9832,"female",19,"Germany"
9833,"male",39,"France"
9834,"female",43,"Belgium"
9835,"male",49,"France"
9836,"female",38,"France"
9837,"female",24,"France"
9838,"male",47,"France"
9839,"male",34,"Italy"
9840,"male",32,"Spain"
9841,"female",76,"France"
9842,"male",62,"Belgium"
9843,"female",42,"France"
9844,"female",61,"France"
9845,"male",38,"France"
9846,"female",24,"UK"
9847,"male",61,"UK"
9848,"female",78,"Belgium"
9849,"female",56,"France"
9850,"male",28,"France"
9851,"male",28,"France"
9852,"female",31,"UK"
9853,"female",26,"Belgium"
9854,"other",18,"France"
9855,"female",30,"France"
9856,"male",50,"France"
9857,"female",89,"Spain"
9858,"female",40,"UK"
9859,"female",44,"France"
9860,"male",48,"Belgium"
9861,"male",18,"France"
9862,"male",21,"France"
9863,"female",18,"Italy"
9864,"female",36,"Portugal"
9865,"female",19,"France"
9866,"male",41,"France"
9867,"male",17,"France"
9868,"male",63,"UK"
9869,"female",73,"France"
9870,"female",48,"UK"
9871,"male",33,"France"
9872,"male",20,"UK"
9873,"male",37,"France"
9874,"female",71,"UK"
9875,"male",36,"UK"
9876,"female",88,"France"
9877,"other",33,"UK"
9878,"other",25,"France"
9879,"female",22,"France"
9880,"male",25,"France"
9881,"female",17,"UK"
9882,"female",45,"France"
9883,"male",37,"France"
9884,"male",17,"France"
9885,"female",84,"Belgium"
9886,"male",19,"UK"
9887,"male",21,"France"
9888,"male",81,"Belgium"
9889,"female",56,"France"
9890,"male",26,"France"
9891,"male",19,"Italy"
9892,"female",63,"France"
9893,"female",19,"UK"
9894,"male",58,"France"
9895,"female",71,"France"
9896,"female",48,"France"
9897,"male",34,"France"
9898,"female",68,"France"
9899,"female",73,"Belgium"
9900,"male",39,"UK"
9901,"male",22,"Belgium"
9902,"female",90,"France"
9903,"female",42,"Italy"
9904,"female",33,"France"
9905,"female",78,"UK"
9906,"male",44,"France"
9907,"female",58,"France"
9908,"male",42,"France"
9909,"male",25,"UK"
9910,"male",18,"France"
9911,"female",25,"France"
9912,"female",17,"Portugal"
9913,"male",21,"France"
9914,"male",45,"France"
9915,"female",89,"Belgium"
9916,"male",72,"Belgium"
9917,"male",73,"Belgium"
9918,"female",79,"France"
9919,"male",46,"France"
9920,"male",20,"Belgium"
9921,"female",51,"Germany"
9922,"female",27,"France"
9923,"other",66,"France"
9924,"male",39,"France"
9925,"male",26,"Belgium"
9926,"male",17,"Belgium"
9927,"male",45,"France"
9928,"male",67,"UK"
9929,"female",29,"Belgium"
9930,"male",32,"UK"
9931,"female",38,"France"
9932,"female",76,"France"
9933,"female",31,"France"
9934,"female",74,"France"
9935,"male",20,"France"
9936,"male",45,"France"
9937,"male",74,"Italy"
9938,"female",18,"France"
9939,"female",22,"Belgium"
9940,"female",63,"France"
9941,"female",84,"France"
9942,"male",57,"Germany"
9943,"female",88,"France"
9944,"male",36,"France"
9945,"male",49,"UK"
9946,"male",28,"Belgium"
9947,"male",19,"Spain"
9948,"female",23,"France"
9949,"female",22,"France"
9950,"male",21,"France"
9951,"female",23,"France"
9952,"female",62,"Germany"
9953,"male",42,"UK"
9954,"female",23,"Belgium"
9955,"male",21,"Belgium"
9956,"female",19,"France"
9957,"male",30,"France"
9958,"male",18,"France"
9959,"male",47,"France"
9960,"female",56,"France"
9961,"female",23,"France"
9962,"female",17,"France"
9963,"male",78,"UK"
9964,"female",18,"France"
9965,"female",38,"Portugal"
9966,"female",16,"UK"
9967,"other",56,"France"
9968,"female",23,"Belgium"
9969,"female",75,"France"
9970,"male",54,"France"
9971,"female",30,"France"
9972,"female",24,"UK"
9973,"male",41,"UK"
9974,"male",33,"UK"
9975,"female",37,"France"
9976,"male",80,"Germany"
9977,"male",46,"France"
9978,"female",19,"France"
9979,"female",22,"Germany"
9980,"male",19,"France"
9981,"female",27,"France"
9982,"male",28,"Belgium"
9983,"male",56,"UK"
9984,"male",47,"Spain"
9985,"female",29,"France"
9986,"male",70,"France"
9987,"female",61,"UK"
9988,"other",26,"Germany"
9989,"female",18,"France"
9990,"female",69,"Belgium"
9991,"female",20,"France"
9992,"male",23,"Germany"
9993,"male",26,"France"
9994,"female",17,"France"
9995,"female",27,"France"
9996,"female",37,"France"
9997,"male",65,"Germany"
9998,"female",30,"Italy"
9999,"male",31,"France"
10000,"male",36,"UK"
10001,"female",55,"Germany"
10002,"female",24,"Italy"
10003,"male",69,"Italy"
10004,"female",35,"France"
10005,"female",68,"Belgium"
10006,"female",89,"France"
10007,"male",69,"France"
10008,"male",69,"Italy"
10009,"male",83,"Portugal"
10010,"female",68,"France"
10011,"male",67,"France"
10012,"male",17,"Portugal"
10013,"male",18,"France"
10014,"female",75,"UK"
10015,"male",31,"France"
10016,"female",51,"Spain"
10017,"female",21,"France"
10018,"female",38,"Italy"
10019,"female",17,"France"
10020,"male",74,"France"
10021,"female",81,"France"
10022,"female",57,"UK"
10023,"male",27,"Germany"
10024,"male",28,"France"
10025,"male",26,"France"
10026,"female",50,"France"
10027,"female",26,"Belgium"
10028,"male",52,"France"
10029,"female",58,"Italy"
10030,"female",35,"Belgium"
10031,"male",44,"Belgium"
10032,"male",22,"France"
10033,"female",17,"Portugal"
10034,"male",55,"UK"
10035,"female",21,"France"
10036,"male",49,"France"
10037,"other",27,"France"
10038,"female",27,"France"
10039,"female",40,"France"
10040,"female",20,"France"
10041,"female",19,"France"
10042,"female",53,"France"
10043,"female",20,"UK"
10044,"female",23,"UK"
10045,"female",42,"France"
10046,"female",40,"France"
10047,"female",43,"France"
10048,"male",20,"France"
10049,"female",27,"France"
10050,"female",36,"France"
10051,"female",27,"UK"
10052,"male",77,"UK"
10053,"male",33,"France"
10054,"male",39,"France"
10055,"male",22,"France"
10056,"female",23,"Belgium"
10057,"male",27,"UK"
10058,"female",66,"UK"
10059,"female",37,"France"
10060,"female",83,"France"
10061,"male",27,"UK"
10062,"male",46,"Belgium"
10063,"male",61,"France"
10064,"female",23,"France"
10065,"male",30,"UK"
10066,"female",21,"Belgium"
10067,"male",64,"France"
10068,"female",30,"Belgium"
10069,"female",26,"UK"
10070,"male",26,"Italy"
10071,"female",27,"Italy"
10072,"male",17,"France"
10073,"female",50,"Belgium"
10074,"male",16,"France"
10075,"female",49,"UK"
10076,"male",19,"France"
10077,"male",39,"Italy"
10078,"male",75,"Italy"
10079,"other",20,"France"
10080,"female",19,"France"
10081,"male",33,"France"
10082,"male",52,"France"
10083,"male",16,"France"
10084,"male",21,"France"
10085,"female",28,"UK"
10086,"male",21,"France"
10087,"male",22,"Italy"
10088,"female",17,"Belgium"
10089,"female",66,"France"
10090,"female",26,"Italy"
10091,"male",40,"Belgium"
10092,"female",42,"France"
10093,"male",60,"Belgium"
10094,"female",55,"Spain"
10095,"female",76,"UK"
10096,"female",26,"Belgium"
10097,"other",40,"UK"
10098,"male",22,"France"
10099,"female",49,"Belgium"
10100,"male",31,"UK"
10101,"female",63,"Germany"
10102,"female",17,"UK"
10103,"male",35,"France"
10104,"female",56,"France"
10105,"male",31,"France"
10106,"male",18,"France"
10107,"male",87,"France"
10108,"male",18,"UK"
10109,"male",39,"Spain"
10110,"male",32,"France"
10111,"female",38,"France"
10112,"male",43,"France"
10113,"male",23,"France"
10114,"other",52,"Germany"
10115,"male",48,"France"
10116,"female",75,"France"
10117,"female",51,"Belgium"
10118,"male",44,"France"
10119,"male",45,"Germany"
10120,"other",45,"France"
10121,"female",39,"UK"
10122,"other",56,"Belgium"
10123,"female",19,"UK"
10124,"female",77,"France"
10125,"male",42,"France"
10126,"male",69,"Belgium"
10127,"male",57,"France"
10128,"male",17,"France"
10129,"other",68,"France"
10130,"male",26,"Belgium"
10131,"female",88,"France"
10132,"female",24,"France"
10133,"male",17,"Belgium"
10134,"female",48,"France"
10135,"female",18,"Italy"
10136,"male",53,"France"
10137,"female",43,"France"
10138,"other",24,"France"
10139,"female",26,"France"
10140,"male",18,"France"
10141,"male",16,"France"
10142,"female",85,"France"
10143,"male",45,"Belgium"
10144,"female",76,"UK"
10145,"male",18,"UK"
10146,"male",18,"France"
10147,"male",39,"France"
10148,"female",36,"France"
10149,"female",42,"UK"
10150,"female",49,"Germany"
10151,"female",21,"France"
10152,"female",44,"UK"
10153,"male",50,"France"
10154,"male",31,"UK"
10155,"male",48,"UK"
10156,"female",41,"France"
10157,"male",34,"UK"
10158,"female",60,"Belgium"
10159,"male",49,"France"
10160,"male",20,"France"
10161,"male",83,"France"
10162,"male",33,"France"
10163,"male",20,"UK"
10164,"male",33,"Belgium"
10165,"female",33,"France"
10166,"female",27,"France"
10167,"female",36,"UK"
10168,"female",22,"Belgium"
10169,"male",71,"UK"
10170,"male",53,"France"
10171,"female",54,"Belgium"
10172,"female",35,"Spain"
10173,"female",18,"France"
10174,"female",49,"France"
10175,"female",20,"France"
10176,"male",27,"France"
10177,"female",46,"Belgium"
10178,"female",29,"Belgium"
10179,"male",54,"France"
10180,"female",60,"France"
10181,"male",55,"France"
10182,"female",37,"Belgium"
10183,"female",25,"Belgium"
10184,"female",17,"Belgium"
10185,"other",64,"Belgium"
10186,"male",80,"Italy"
10187,"female",47,"France"
10188,"female",35,"Portugal"
10189,"male",32,"France"
10190,"female",16,"Belgium"
10191,"male",61,"France"
10192,"female",75,"UK"
10193,"male",51,"France"
10194,"male",35,"Germany"
10195,"male",22,"France"
10196,"female",22,"Belgium"
10197,"female",38,"France"
10198,"male",21,"France"
10199,"male",23,"France"
10200,"female",50,"Portugal"
10201,"male",46,"France"
10202,"female",27,"France"
10203,"male",16,"France"
10204,"male",31,"UK"
10205,"male",26,"UK"
10206,"female",42,"France"
10207,"male",75,"France"
10208,"female",31,"France"
10209,"male",73,"Portugal"
10210,"male",17,"France"
10211,"female",67,"UK"
10212,"female",23,"Belgium"
10213,"male",35,"Belgium"
10214,"female",39,"France"
10215,"male",30,"France"
10216,"male",47,"Germany"
10217,"female",79,"UK"
10218,"male",21,"UK"
10219,"female",46,"France"
10220,"female",48,"UK"
10221,"male",29,"UK"
10222,"male",27,"France"
10223,"male",26,"UK"
10224,"male",26,"Italy"
10225,"female",30,"France"
10226,"male",45,"UK"
10227,"female",31,"UK"
10228,"male",19,"France"
10229,"male",63,"UK"
10230,"male",45,"France"
10231,"female",17,"France"
10232,"female",22,"France"
10233,"male",38,"Belgium"
10234,"female",28,"UK"
10235,"female",49,"France"
10236,"male",29,"France"
10237,"female",45,"Belgium"
10238,"female",50,"UK"
10239,"female",32,"France"
10240,"female",69,"France"
10241,"male",37,"UK"
10242,"female",23,"Italy"
10243,"male",27,"France"
10244,"female",61,"France"
10245,"female",54,"Spain"
10246,"male",66,"France"
10247,"male",21,"France"
10248,"male",52,"France"
10249,"female",66,"France"
10250,"female",32,"France"
10251,"male",32,"France"
10252,"male",39,"France"
10253,"female",30,"France"
10254,"male",28,"Spain"
10255,"female",26,"France"
10256,"female",17,"France"
10257,"male",34,"UK"
10258,"female",16,"UK"
10259,"male",34,"Belgium"
10260,"female",27,"France"
10261,"female",20,"France"
10262,"male",21,"France"
10263,"female",75,"UK"
10264,"male",23,"Belgium"
10265,"female",60,"France"
10266,"female",70,"France"
10267,"female",48,"France"
10268,"female",28,"UK"
10269,"male",40,"France"
10270,"female",49,"Portugal"
10271,"male",44,"France"
10272,"male",86,"UK"
10273,"other",35,"France"
10274,"male",33,"France"
10275,"female",25,"Germany"
10276,"male",32,"France"
10277,"female",61,"France"
10278,"male",30,"France"
10279,"female",17,"Italy"
10280,"other",26,"Italy"
10281,"male",42,"France"
10282,"other",23,"France"
10283,"female",64,"France"
10284,"female",38,"Spain"
10285,"male",39,"Belgium"
10286,"female",26,"France"
10287,"female",36,"Italy"
10288,"male",23,"Germany"
10289,"male",17,"UK"
10290,"male",68,"France"
10291,"female",44,"France"
10292,"male",23,"UK"
10293,"female",75,"France"
10294,"male",52,"France"
10295,"male",40,"Italy"
10296,"female",65,"France"
10297,"female",22,"France"
10298,"female",42,"Germany"
10299,"female",76,"France"
10300,"male",72,"France"
10301,"female",49,"Portugal"
10302,"male",62,"UK"
10303,"male",18,"UK"
10304,"other",21,"France"
10305,"male",29,"France"
10306,"female",18,"France"
10307,"female",55,"Germany"
10308,"female",41,"France"
10309,"female",69,"Germany"
10310,"male",25,"France"
10311,"female",33,"UK"
10312,"female",60,"UK"
10313,"male",24,"France"
10314,"male",47,"France"
10315,"other",53,"UK"
10316,"female",35,"France"
10317,"male",52,"France"
10318,"other",21,"France"
10319,"male",69,"Belgium"
10320,"male",40,"France"
10321,"male",24,"Belgium"
10322,"female",32,"France"
10323,"female",25,"France"
10324,"female",46,"France"
10325,"female",64,"France"
10326,"male",86,"UK"
10327,"male",49,"France"
10328,"male",29,"UK"
10329,"male",59,"Portugal"
10330,"female",27,"France"
10331,"female",21,"France"
10332,"other",34,"Italy"
10333,"male",28,"Belgium"
10334,"female",50,"France"
10335,"female",24,"Belgium"
10336,"female",26,"UK"
10337,"other",31,"France"
10338,"male",25,"France"
10339,"female",40,"France"
10340,"female",52,"Belgium"
10341,"male",68,"France"
10342,"male",29,"France"
10343,"male",36,"Belgium"
10344,"male",17,"France"
10345,"male",73,"Italy"
10346,"female",70,"France"
10347,"male",24,"France"
10348,"male",52,"France"
10349,"female",70,"UK"
10350,"female",56,"France"
10351,"male",88,"Germany"
10352,"male",29,"France"
10353,"female",44,"Italy"
10354,"male",40,"UK"
10355,"male",45,"France"
10356,"female",22,"France"
10357,"male",36,"France"
10358,"female",50,"Italy"
10359,"male",17,"UK"
10360,"male",18,"France"
10361,"female",90,"France"
10362,"female",41,"Belgium"
10363,"male",79,"France"
10364,"female",59,"France"
10365,"male",64,"France"
10366,"female",19,"France"
10367,"female",60,"France"
10368,"male",16,"Germany"
10369,"male",39,"Germany"
10370,"female",28,"Portugal"
10371,"female",73,"France"
10372,"female",35,"France"
10373,"male",36,"France"
10374,"male",22,"Belgium"
10375,"female",66,"UK"
10376,"female",25,"France"
10377,"female",90,"Italy"
10378,"female",43,"France"
10379,"male",64,"France"
10380,"male",35,"France"
10381,"male",59,"France"
10382,"male",32,"France"
10383,"male",78,"Italy"
10384,"other",19,"France"
10385,"male",21,"France"
10386,"female",89,"Belgium"
10387,"male",23,"Germany"
10388,"male",19,"France"
10389,"female",22,"Belgium"
10390,"male",53,"France"
10391,"male",58,"Belgium"
10392,"female",48,"France"
10393,"female",20,"France"
10394,"female",27,"Italy"
10395,"male",41,"Belgium"
10396,"male",47,"France"
10397,"male",30,"UK"
10398,"male",45,"France"
10399,"male",17,"France"
10400,"female",20,"France"
10401,"male",62,"France"
10402,"female",64,"France"
10403,"female",47,"UK"
10404,"female",37,"Italy"
10405,"male",45,"France"
10406,"male",25,"UK"
10407,"female",60,"Belgium"
10408,"male",23,"France"
10409,"female",84,"France"
10410,"male",18,"France"
10411,"male",85,"Belgium"
10412,"male",17,"UK"
10413,"female",21,"France"
10414,"female",27,"Italy"
10415,"female",45,"France"
10416,"male",68,"France"
10417,"female",55,"Belgium"
10418,"male",22,"UK"
10419,"male",52,"France"
10420,"male",62,"Germany"
10421,"female",18,"Belgium"
10422,"male",69,"France"
10423,"male",22,"France"
10424,"male",77,"France"
10425,"female",53,"Belgium"
10426,"male",21,"UK"
10427,"male",74,"UK"
10428,"male",19,"UK"
10429,"female",59,"France"
10430,"male",57,"France"
10431,"female",82,"France"
10432,"male",42,"France"
10433,"female",83,"France"
10434,"male",55,"France"
10435,"female",65,"Italy"
10436,"male",20,"Portugal"
10437,"male",20,"France"
10438,"female",55,"France"
10439,"male",43,"France"
10440,"male",24,"France"
10441,"male",20,"Spain"
10442,"female",59,"Italy"
10443,"male",22,"France"
10444,"male",66,"France"
10445,"male",71,"Italy"
10446,"female",50,"UK"
10447,"male",20,"Belgium"
10448,"female",26,"France"
10449,"female",18,"Belgium"
10450,"male",68,"France"
10451,"male",28,"Germany"
10452,"female",20,"France"
10453,"female",69,"France"
10454,"male",87,"France"
10455,"other",37,"France"
10456,"female",30,"France"
10457,"female",39,"France"
10458,"female",37,"France"
10459,"male",22,"Italy"
10460,"male",29,"France"
10461,"male",17,"France"
10462,"male",29,"Portugal"
10463,"female",24,"France"
10464,"male",46,"UK"
10465,"male",28,"France"
10466,"female",22,"Belgium"
10467,"female",32,"France"
10468,"male",17,"France"
10469,"male",31,"Spain"
10470,"male",51,"France"
10471,"female",25,"France"
10472,"female",18,"France"
10473,"female",24,"France"
10474,"male",25,"UK"
10475,"male",17,"France"
10476,"male",79,"France"
10477,"male",27,"France"
10478,"male",35,"Germany"
10479,"female",31,"Portugal"
10480,"male",50,"France"
10481,"female",89,"France"
10482,"female",66,"France"
10483,"male",40,"Belgium"
10484,"female",58,"France"
10485,"male",30,"France"
10486,"female",44,"Belgium"
10487,"male",24,"France"
10488,"female",57,"France"
10489,"female",20,"Belgium"
10490,"male",55,"Germany"
10491,"female",19,"Belgium"
10492,"male",32,"France"
10493,"other",41,"Portugal"
10494,"male",19,"Belgium"
10495,"female",24,"Belgium"
10496,"male",30,"Belgium"
10497,"male",40,"UK"
10498,"male",31,"France"
10499,"male",89,"Italy"
10500,"female",77,"France"
10501,"female",38,"France"
10502,"female",19,"Belgium"
10503,"female",35,"Germany"
10504,"female",24,"France"
10505,"female",18,"UK"
10506,"male",16,"Belgium"
10507,"female",53,"France"
10508,"male",24,"Italy"
10509,"female",20,"France"
10510,"male",41,"UK"
10511,"male",62,"France"
10512,"female",27,"France"
10513,"male",26,"UK"
10514,"male",17,"France"
10515,"male",21,"France"
10516,"female",85,"France"
10517,"female",74,"France"
10518,"female",30,"Italy"
10519,"male",70,"UK"
10520,"male",20,"France"
10521,"male",86,"UK"
10522,"female",70,"UK"
10523,"male",21,"Belgium"
10524,"male",20,"France"
10525,"male",62,"UK"
10526,"male",30,"France"
10527,"male",16,"Italy"
10528,"female",28,"Belgium"
10529,"male",72,"UK"
10530,"female",29,"France"
10531,"male",34,"Germany"
10532,"female",27,"France"
10533,"male",24,"Germany"
10534,"female",25,"UK"
10535,"male",57,"France"
10536,"male",36,"France"
10537,"female",19,"France"
10538,"female",24,"UK"
10539,"female",53,"France"
10540,"female",38,"Belgium"
10541,"female",24,"France"
10542,"male",71,"France"
10543,"female",51,"France"
10544,"other",25,"France"
10545,"male",30,"France"
10546,"male",71,"France"
10547,"male",35,"France"
10548,"male",70,"France"
10549,"female",27,"France"
10550,"male",37,"Belgium"
10551,"female",51,"UK"
10552,"male",53,"France"
10553,"male",20,"UK"
10554,"male",53,"UK"
10555,"female",52,"France"
10556,"female",53,"France"
10557,"male",39,"Belgium"
10558,"male",79,"France"
10559,"male",22,"France"
10560,"male",42,"France"
10561,"female",17,"France"
10562,"male",33,"UK"
10563,"female",51,"France"
10564,"female",18,"France"
10565,"female",78,"Belgium"
10566,"female",59,"France"
10567,"other",37,"France"
10568,"female",25,"Italy"
10569,"female",21,"Belgium"
10570,"female",17,"France"
10571,"female",35,"Italy"
10572,"female",40,"France"
10573,"male",68,"France"
10574,"male",29,"UK"
10575,"female",38,"France"
10576,"female",19,"France"
10577,"male",22,"France"
10578,"female",26,"France"
10579,"male",46,"France"
10580,"female",43,"France"
10581,"female",28,"Germany"
10582,"female",24,"France"
10583,"male",31,"France"
10584,"female",27,"UK"
10585,"female",21,"Belgium"
10586,"male",31,"France"
10587,"male",58,"France"
10588,"male",39,"France"
10589,"female",57,"Italy"
10590,"male",16,"France"
10591,"female",20,"France"
10592,"female",25,"France"
10593,"male",48,"Belgium"
10594,"female",16,"Spain"
10595,"male",16,"UK"
10596,"female",37,"France"
10597,"female",42,"Portugal"
10598,"male",21,"France"
10599,"female",25,"Portugal"
10600,"female",80,"France"
10601,"female",80,"France"
10602,"male",17,"UK"
10603,"female",44,"France"
10604,"male",17,"France"
10605,"male",41,"France"
10606,"female",31,"UK"
10607,"female",40,"France"
10608,"female",65,"France"
10609,"female",22,"France"
10610,"male",18,"Portugal"
10611,"other",84,"France"
10612,"male",37,"Italy"
10613,"female",41,"France"
10614,"male",20,"UK"
10615,"male",45,"France"
10616,"male",48,"France"
10617,"male",30,"France"
10618,"female",21,"UK"
10619,"female",57,"France"
10620,"other",17,"France"
10621,"male",56,"France"
10622,"male",34,"Belgium"
10623,"female",27,"France"
10624,"male",30,"Spain"
10625,"female",18,"Portugal"
10626,"female",17,"Belgium"
10627,"male",72,"France"
10628,"female",44,"France"
10629,"female",21,"Spain"
10630,"other",76,"France"
10631,"male",39,"Belgium"
10632,"male",22,"Belgium"
10633,"male",53,"UK"
10634,"female",55,"Italy"
10635,"male",23,"France"
10636,"female",60,"UK"
10637,"male",64,"France"
10638,"female",47,"Belgium"
10639,"female",17,"UK"
10640,"male",44,"France"
10641,"female",50,"Belgium"
10642,"male",25,"France"
10643,"male",48,"France"
10644,"other",59,"Portugal"
10645,"male",38,"Italy"
10646,"female",83,"France"
10647,"female",67,"Belgium"
10648,"female",17,"UK"
10649,"female",17,"France"
10650,"male",64,"Belgium"
10651,"female",35,"France"
10652,"male",30,"France"
10653,"male",28,"France"
10654,"female",82,"Germany"
10655,"male",32,"Germany"
10656,"male",20,"UK"
10657,"other",25,"France"
10658,"female",76,"Belgium"
10659,"male",26,"France"
10660,"female",21,"France"
10661,"female",36,"France"
10662,"female",77,"UK"
10663,"female",69,"Italy"
10664,"female",45,"France"
10665,"female",39,"France"
10666,"female",47,"France"
10667,"female",17,"Belgium"
10668,"male",43,"UK"
10669,"female",18,"France"
10670,"male",61,"UK"
10671,"male",29,"France"
10672,"male",68,"France"
10673,"female",48,"France"
10674,"male",47,"UK"
10675,"female",18,"Belgium"
10676,"female",51,"Belgium"
10677,"male",53,"UK"
10678,"female",35,"UK"
10679,"male",27,"France"
10680,"female",26,"France"
10681,"male",22,"France"
10682,"male",51,"France"
10683,"female",23,"UK"
10684,"male",61,"France"
10685,"male",42,"Belgium"
10686,"male",20,"France"
10687,"female",28,"Belgium"
10688,"female",60,"UK"
10689,"male",47,"France"
10690,"female",31,"France"
10691,"male",66,"Belgium"
10692,"male",16,"Belgium"
10693,"male",76,"France"
10694,"male",21,"Belgium"
10695,"female",28,"Italy"
10696,"male",30,"France"
10697,"male",24,"Belgium"
10698,"male",48,"France"
10699,"female",16,"France"
10700,"male",16,"UK"
10701,"other",23,"France"
10702,"male",60,"France"
10703,"female",84,"UK"
10704,"male",16,"France"
10705,"male",23,"France"
10706,"female",20,"France"
10707,"female",90,"UK"
10708,"male",75,"France"
10709,"male",48,"France"
10710,"female",28,"France"
10711,"male",42,"UK"
10712,"male",19,"France"
10713,"male",27,"France"
10714,"female",57,"France"
10715,"male",65,"France"
10716,"female",51,"France"
10717,"female",88,"Italy"
10718,"male",23,"France"
10719,"male",19,"France"
10720,"male",19,"Belgium"
10721,"female",51,"Italy"
10722,"female",27,"UK"
10723,"male",26,"France"
10724,"female",34,"France"
10725,"male",28,"France"
10726,"male",32,"France"
10727,"female",23,"UK"
10728,"female",31,"France"
10729,"female",36,"Germany"
10730,"male",77,"Germany"
10731,"female",53,"France"
10732,"male",21,"France"
10733,"female",62,"France"
10734,"female",30,"France"
10735,"female",44,"France"
10736,"female",27,"UK"
10737,"male",58,"UK"
10738,"male",72,"France"
10739,"female",33,"Spain"
10740,"female",70,"France"
10741,"female",72,"Germany"
10742,"female",33,"Italy"
10743,"female",55,"Germany"
10744,"male",38,"France"
10745,"female",46,"Germany"
10746,"female",16,"France"
10747,"male",56,"France"
10748,"female",36,"France"
10749,"male",58,"France"
10750,"female",57,"France"
10751,"female",20,"France"
10752,"female",27,"Belgium"
10753,"other",57,"France"
10754,"female",62,"France"
10755,"female",75,"Belgium"
10756,"male",51,"France"
10757,"female",56,"UK"
10758,"female",23,"UK"
10759,"female",89,"France"
10760,"female",55,"France"
10761,"female",71,"France"
10762,"male",40,"Germany"
10763,"female",30,"Italy"
10764,"male",48,"Spain"
10765,"male",70,"France"
10766,"female",25,"UK"
10767,"female",25,"Germany"
10768,"female",69,"France"
10769,"male",27,"UK"
10770,"male",24,"France"
10771,"female",35,"France"
10772,"male",31,"UK"
10773,"female",18,"France"
10774,"female",32,"France"
10775,"female",17,"Portugal"
10776,"female",53,"France"
10777,"female",64,"France"
10778,"female",48,"France"
10779,"female",23,"UK"
10780,"female",34,"France"
10781,"female",22,"France"
10782,"female",26,"UK"
10783,"male",60,"UK"
10784,"male",21,"France"
10785,"male",54,"Belgium"
10786,"male",36,"Belgium"
10787,"male",62,"Italy"
10788,"male",17,"France"
10789,"male",17,"France"
10790,"male",29,"Germany"
10791,"female",88,"UK"
10792,"female",17,"France"
10793,"male",25,"France"
10794,"male",45,"France"
10795,"female",30,"UK"
10796,"female",28,"France"
10797,"male",40,"Portugal"
10798,"male",82,"France"
10799,"female",45,"France"
10800,"female",54,"France"
10801,"female",34,"France"
10802,"male",61,"France"
10803,"male",50,"France"
10804,"male",57,"France"
10805,"male",36,"Germany"
10806,"female",20,"Italy"
10807,"male",76,"France"
10808,"female",22,"France"
10809,"female",23,"Portugal"
10810,"male",33,"UK"
10811,"male",40,"France"
10812,"other",22,"Belgium"
10813,"female",27,"Belgium"
10814,"female",66,"France"
10815,"male",30,"Italy"
10816,"female",25,"France"
10817,"male",43,"UK"
10818,"male",17,"France"
10819,"male",19,"France"
10820,"male",69,"France"
10821,"female",26,"UK"
10822,"female",88,"France"
10823,"female",27,"France"
10824,"male",68,"UK"
10825,"male",25,"France"
10826,"female",18,"France"
10827,"female",55,"Belgium"
10828,"male",87,"France"
10829,"male",70,"Italy"
10830,"male",55,"France"
10831,"female",22,"France"
10832,"male",35,"France"
10833,"female",70,"France"
10834,"male",19,"Belgium"
10835,"male",35,"France"
10836,"male",84,"France"
10837,"other",42,"Belgium"
10838,"male",27,"France"
10839,"female",18,"France"
10840,"female",28,"Portugal"
10841,"female",41,"France"
10842,"male",53,"France"
10843,"female",36,"France"
10844,"female",82,"UK"
10845,"male",31,"France"
10846,"male",21,"France"
10847,"female",22,"France"
10848,"male",31,"Spain"
10849,"male",64,"UK"
10850,"male",78,"France"
10851,"male",19,"France"
10852,"male",20,"Portugal"
10853,"female",54,"Belgium"
10854,"male",17,"Spain"
10855,"male",74,"France"
10856,"female",60,"UK"
10857,"female",34,"Germany"
10858,"male",29,"France"
10859,"female",41,"France"
10860,"male",42,"France"
10861,"other",51,"France"
10862,"male",28,"Belgium"
10863,"male",39,"France"
10864,"female",25,"Italy"
10865,"male",69,"Portugal"
10866,"female",41,"Portugal"
10867,"female",20,"France"
10868,"female",45,"France"
10869,"male",71,"UK"
10870,"female",32,"France"
10871,"female",88,"Belgium"
10872,"female",30,"France"
10873,"female",16,"UK"
10874,"male",78,"France"
10875,"male",56,"Germany"
10876,"other",22,"France"
10877,"female",54,"Italy"
10878,"female",31,"France"
10879,"male",59,"France"
10880,"female",17,"UK"
10881,"other",26,"France"
10882,"other",42,"Germany"
10883,"female",64,"Belgium"
10884,"male",67,"France"
10885,"male",80,"Portugal"
10886,"female",53,"France"
10887,"other",35,"France"
10888,"male",42,"France"
10889,"female",18,"France"
10890,"male",25,"France"
10891,"male",25,"France"
10892,"male",37,"Belgium"
10893,"other",30,"France"
10894,"male",18,"Belgium"
10895,"female",16,"France"
10896,"female",27,"France"
10897,"male",31,"Belgium"
10898,"male",73,"UK"
10899,"male",21,"France"
10900,"male",33,"Belgium"
10901,"female",58,"UK"
10902,"female",88,"Italy"
10903,"male",20,"France"
10904,"female",22,"Belgium"
10905,"female",67,"France"
10906,"male",79,"UK"
10907,"male",53,"Belgium"
10908,"male",62,"France"
10909,"female",16,"France"
10910,"male",18,"France"
10911,"female",81,"UK"
10912,"female",18,"France"
10913,"male",33,"France"
